Loyalty Number,total_flights,total_distance,total_pts_acc,total_pts_red,total_cost_redeemed,months_with_flights,total_months_obs,recency_months,activity_rate,redemption_rate,h1_monthly_avg,h2_monthly_avg,activity_trend,seasonal_concentration,flights_q1,flights_q2,flights_q3,flights_q4,avg_flights_last6m,Province,Gender,Education,Salary_imputed,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,churned_formal,churned_behavioral,enrollment_date,tenure_months,loyalty_card_enc,gender_enc,enrolled_standard,churn_probability,risk_tier,risk_rank,cluster,segment
685608,43,63413,63413.0,1037,187,17,24,1.0,0.7083,0.0164,2.8333,1.4444,-1.3889,0.3953,13,17,7,6,1.5,Ontario,Male,College,73327.0,Married,Nova,7200.66,Standard,2016,11,,0,0,2016-11-01,25,1,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
685631,10,14871,14871.0,0,0,3,24,21.0,0.125,0.0,1.6667,0.0,-1.6667,1.0,10,0,0,0,0.0,Quebec,Male,Master,106899.0,Married,Aurora,11981.98,Standard,2016,8,2017.0,1,1,2016-08-01,28,2,0,1,0.9999,Critical,0.9928302563183368,2,Dormant High-Value
685653,0,0,0.0,0,0,0,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Quebec,Male,College,73135.0,Single,Star,2393.92,Standard,2013,5,2013.0,1,0,2013-05-01,67,0,0,1,0.0002,High,0.8719005795542809,3,At-Risk Inactives
685683,31,43467,43467.0,457,82,13,24,0.0,0.5417,0.0105,0.6667,1.5,0.8333,0.3548,9,6,5,11,1.8333,Alberta,Male,College,73135.0,Single,Star,2274.78,Standard,2016,6,,0,0,2016-06-01,30,0,0,1,0.0,Low,0.2349286013025034,1,New Engagers II
685720,33,46677,46677.0,1163,210,14,24,0.0,0.5833,0.0249,0.0,1.8333,1.8333,0.3636,4,8,12,9,2.1667,British Columbia,Female,College,73135.0,Married,Star,17793.61,Standard,2017,7,,0,0,2017-07-01,17,0,1,1,0.0,Low,0.2349286013025034,1,New Engagers II
685792,9,18277,18277.0,0,0,5,24,17.0,0.2083,0.0,1.1667,0.1111,-1.0556,0.5556,2,5,2,0,0.0,British Columbia,Female,Bachelor,60582.0,Divorced,Star,4563.02,Standard,2016,7,2017.0,1,0,2016-07-01,29,0,1,1,0.0006,Critical,0.983210850212105,2,Dormant High-Value
685982,39,63127,63127.0,491,88,16,24,1.0,0.6667,0.0078,2.0,1.5,-0.5,0.3077,9,12,12,6,2.3333,Ontario,Female,Bachelor,67445.0,Single,Aurora,5015.01,Standard,2014,12,,0,0,2014-12-01,48,2,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
686031,39,60157,60157.0,1298,234,15,24,0.0,0.625,0.0216,1.6667,1.6111,-0.0556,0.359,5,8,14,12,2.3333,British Columbia,Female,College,73135.0,Married,Star,3591.07,Standard,2017,1,,0,0,2017-01-01,23,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
686044,38,64256,64256.0,353,64,13,24,0.0,0.5417,0.0055,2.5,1.2778,-1.2222,0.3684,5,14,10,9,1.0,British Columbia,Female,Bachelor,75551.0,Married,Nova,3136.7,Standard,2013,4,,0,0,2013-04-01,68,1,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
686059,31,46815,46815.0,468,84,10,24,0.0,0.4167,0.01,1.1667,1.3333,0.1666,0.3548,7,8,5,11,0.6667,Quebec,Female,Bachelor,93052.0,Married,Nova,27064.46,Standard,2014,6,,0,0,2014-06-01,54,1,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
686196,35,52505,52505.0,934,168,12,24,0.0,0.5,0.0178,1.6667,1.3889,-0.2778,0.3429,9,12,9,5,1.6667,Quebec,Male,College,73327.0,Single,Nova,9656.76,Standard,2016,5,,0,0,2016-05-01,31,1,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
686220,48,74728,74728.0,611,110,15,24,0.0,0.625,0.0082,1.1667,2.2778,1.1111,0.4167,1,11,20,16,2.1667,Quebec,Female,Master,81333.0,Single,Nova,6005.85,Standard,2012,11,,0,0,2012-11-01,73,1,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
686223,36,36860,55290.0,409,74,4,11,1.0,0.3636,0.0074,0.0,2.0,2.0,0.5556,0,20,4,12,2.6667,Alberta,Male,Bachelor,33651.0,Married,Nova,3837.45,2018 Promotion,2018,4,,0,0,2018-04-01,8,1,0,0,0.0001,Medium,0.6197347194837785,1,New Engagers II
686224,46,66932,66932.0,1225,220,16,24,0.0,0.6667,0.0183,1.8333,1.9444,0.1111,0.3043,6,13,13,14,3.1667,Manitoba,Male,Bachelor,76014.0,Married,Star,5141.98,Standard,2016,5,,0,0,2016-05-01,31,0,0,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
686232,30,48683,48683.0,1074,194,15,24,0.0,0.625,0.0221,1.0,1.3333,0.3333,0.4,12,4,5,9,1.0,Quebec,Male,Bachelor,49610.0,Married,Aurora,22093.62,Standard,2012,7,,0,0,2012-07-01,77,2,0,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
686371,30,49824,74736.0,810,146,4,11,1.0,0.3636,0.0108,0.0,1.6667,1.6667,0.5333,4,4,16,6,3.6667,British Columbia,Female,College,73327.0,Single,Nova,3876.77,2018 Promotion,2018,2,,0,0,2018-02-01,10,1,1,0,0.0001,Medium,0.6197347194837785,1,New Engagers II
686397,81,137461,206191.5,785,141,7,11,0.0,0.6364,0.0038,0.0,4.5,4.5,0.5926,0,16,48,17,10.8333,New Brunswick,Male,College,74123.0,Married,Aurora,6739.66,2018 Promotion,2018,4,,0,0,2018-04-01,8,2,0,0,0.0002,High,0.8719005795542809,0,New Engagers
686432,0,0,0.0,0,0,0,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Manitoba,Female,College,73135.0,Single,Star,6650.46,Standard,2012,10,,0,0,2012-10-01,74,0,1,1,0.0002,High,0.8719005795542809,3,At-Risk Inactives
686471,31,40417,40417.0,2046,368,11,24,0.0,0.4583,0.0506,2.6667,0.8333,-1.8334,0.5484,6,17,3,5,1.3333,Ontario,Male,Master,117771.0,Single,Star,2248.45,Standard,2014,10,,0,0,2014-10-01,50,0,0,1,0.0004,Critical,0.9792077433231762,4,Loyal Frequent Fliers
686474,0,0,0.0,0,0,0,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Ontario,Female,Bachelor,82371.0,Married,Star,6274.12,Standard,2014,4,2014.0,1,0,2014-04-01,56,0,1,1,0.0002,High,0.8719005795542809,3,At-Risk Inactives
686509,32,48933,73399.5,490,88,5,11,0.0,0.4545,0.0067,0.0,1.7778,1.7778,0.5938,1,0,12,19,5.1667,Quebec,Male,Bachelor,88295.0,Married,Star,12941.73,2018 Promotion,2018,2,,0,0,2018-02-01,10,0,0,0,0.0002,High,0.8719005795542809,0,New Engagers
686555,41,59704,59704.0,757,136,16,24,0.0,0.6667,0.0127,2.5,1.4444,-1.0556,0.3171,9,13,12,7,2.1667,Quebec,Male,Bachelor,87804.0,Married,Nova,5450.57,Standard,2013,4,,0,0,2013-04-01,68,1,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
686561,46,70928,106392.0,590,106,5,11,1.0,0.4545,0.0055,0.0,2.5556,2.5556,0.4348,0,20,20,6,4.3333,Ontario,Female,Bachelor,102682.0,Married,Star,10986.23,2018 Promotion,2018,3,2018.0,1,0,2018-03-01,9,0,1,0,0.0,Low,0.2349286013025034,0,New Engagers
686612,4,5530,5530.0,0,0,2,24,22.0,0.0833,0.0,0.6667,0.0,-0.6667,1.0,4,0,0,0,0.0,Quebec,Male,Doctor,171815.0,Divorced,Star,2359.42,Standard,2015,3,2017.0,1,1,2015-03-01,45,0,0,1,0.9999,Critical,0.9928302563183368,2,Dormant High-Value
686709,38,60046,60046.0,0,0,16,24,0.0,0.6667,0.0,1.3333,1.6667,0.3334,0.3947,15,5,10,8,1.3333,Ontario,Female,Doctor,138795.0,Single,Star,24108.3,Standard,2012,10,,0,0,2012-10-01,74,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
686728,75,118734,178101.0,0,0,7,11,1.0,0.6364,0.0,0.0,4.1667,4.1667,0.4533,0,29,34,12,7.6667,Quebec,Male,Bachelor,80816.0,Single,Nova,5989.77,2018 Promotion,2018,3,,0,0,2018-03-01,9,1,0,0,0.0,Low,0.2349286013025034,0,New Engagers
686769,20,27499,27499.0,415,75,9,24,1.0,0.375,0.0151,1.0,0.7778,-0.2222,0.3,2,6,6,6,1.3333,New Brunswick,Male,Bachelor,47715.0,Divorced,Nova,3096.51,Standard,2014,4,,0,0,2014-04-01,56,1,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
686783,32,41645,41645.0,490,88,13,24,0.0,0.5417,0.0118,1.3333,1.3333,0.0,0.375,10,12,3,7,1.1667,Quebec,Female,College,73135.0,Married,Star,7377.23,Standard,2016,7,,0,0,2016-07-01,29,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
686838,42,60858,60858.0,1922,346,15,24,0.0,0.625,0.0316,1.1667,1.9444,0.7777,0.3095,9,11,9,13,2.6667,British Columbia,Male,Bachelor,102452.0,Married,Aurora,5593.43,Standard,2014,8,,0,0,2014-08-01,52,2,0,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
687108,0,0,0.0,0,0,0,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,British Columbia,Female,Bachelor,50795.0,Divorced,Star,4784.96,Standard,2016,3,2016.0,1,0,2016-03-01,33,0,1,1,0.0002,High,0.8719005795542809,3,At-Risk Inactives
687170,24,34437,34437.0,483,87,9,24,2.0,0.375,0.014,2.3333,0.5556,-1.7777,0.5417,13,7,1,3,0.5,Ontario,Male,Bachelor,81028.0,Married,Star,8406.76,Standard,2016,6,,0,0,2016-06-01,30,0,0,1,0.0003,Critical,0.9761307283264624,4,Loyal Frequent Fliers
687186,39,53998,53998.0,556,100,14,24,1.0,0.5833,0.0103,0.3333,2.0556,1.7223,0.3333,5,8,13,13,2.3333,British Columbia,Male,Bachelor,57996.0,Married,Nova,2885.74,Standard,2017,5,,0,0,2017-05-01,19,1,0,1,0.0,Low,0.2349286013025034,1,New Engagers II
687199,57,83578,83578.0,1147,207,19,24,1.0,0.7917,0.0137,1.6667,2.6111,0.9444,0.4035,11,13,23,10,2.6667,Ontario,Female,Bachelor,64726.0,Divorced,Nova,5243.54,Standard,2012,8,,0,0,2012-08-01,76,1,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
687262,38,50868,50868.0,1039,187,15,24,0.0,0.625,0.0204,1.3333,1.6667,0.3334,0.2632,10,10,9,9,1.6667,British Columbia,Male,College,74123.0,Single,Aurora,19278.82,Standard,2012,9,,0,0,2012-09-01,75,2,0,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
687401,44,66476,66476.0,1138,205,18,24,0.0,0.75,0.0171,1.0,2.1111,1.1111,0.2955,9,9,13,13,2.8333,British Columbia,Male,College,73327.0,Single,Nova,20940.3,Standard,2014,11,,0,0,2014-11-01,49,1,0,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
687412,38,61595,61595.0,2841,511,16,24,0.0,0.6667,0.0461,2.8333,1.1667,-1.6666,0.4474,10,17,5,6,1.0,Ontario,Female,Bachelor,70159.0,Married,Star,4982.68,Standard,2015,7,,0,0,2015-07-01,41,0,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
687463,37,53809,53809.0,823,148,15,24,0.0,0.625,0.0153,1.8333,1.4444,-0.3889,0.3514,9,7,13,8,1.6667,British Columbia,Female,Bachelor,103804.0,Married,Aurora,11323.36,Standard,2016,4,,0,0,2016-04-01,32,2,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
687525,38,55394,55394.0,363,65,12,24,2.0,0.5,0.0066,0.3333,2.0,1.6667,0.4211,1,13,16,8,2.0,Quebec,Female,Bachelor,86098.0,Married,Star,4202.66,Standard,2013,7,,0,0,2013-07-01,65,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
687533,47,71766,71766.0,491,88,15,24,0.0,0.625,0.0068,3.0,1.6111,-1.3889,0.2766,12,13,12,10,1.3333,British Columbia,Male,Bachelor,54786.0,Married,Aurora,40636.67,Standard,2016,10,,0,0,2016-10-01,26,2,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
687589,40,81407,81407.0,990,178,15,24,0.0,0.625,0.0122,1.3333,1.7778,0.4445,0.325,7,12,8,13,2.8333,Quebec,Male,College,73327.0,Divorced,Nova,3007.39,Standard,2012,6,,0,0,2012-06-01,78,1,0,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
687593,2,2464,2464.0,0,0,1,24,0.0,0.0417,0.0,0.0,0.1111,0.1111,1.0,0,0,0,2,0.3333,British Columbia,Male,Bachelor,50298.0,Married,Star,5318.9,Standard,2018,11,,0,0,2018-11-01,1,0,0,1,0.0002,High,0.8719005795542809,2,Dormant High-Value
687639,34,48605,48605.0,1672,300,16,24,1.0,0.6667,0.0344,1.1667,1.5,0.3333,0.3235,7,7,11,9,2.0,Ontario,Female,Doctor,90564.0,Single,Star,2473.37,Standard,2016,4,,0,0,2016-04-01,32,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
687748,13,23005,23005.0,0,0,6,24,1.0,0.25,0.0,0.0,0.7222,0.7222,0.3846,4,1,5,3,1.3333,British Columbia,Female,Bachelor,104192.0,Married,Aurora,4971.35,Standard,2017,8,,0,0,2017-08-01,16,2,1,1,0.0,Low,0.2349286013025034,1,New Engagers II
687820,35,54025,54025.0,467,84,13,24,0.0,0.5417,0.0086,1.1667,1.5556,0.3889,0.4,8,9,4,14,2.1667,Saskatchewan,Female,College,73135.0,Single,Star,7411.81,Standard,2012,12,,0,0,2012-12-01,72,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
687895,37,58080,58080.0,1481,267,16,24,0.0,0.6667,0.0255,1.6667,1.5,-0.1667,0.3784,7,6,10,14,1.5,Ontario,Male,Bachelor,72341.0,Married,Star,2469.57,Standard,2012,5,,0,0,2012-05-01,79,0,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
687951,13,18121,18121.0,476,86,7,48,0.0,0.1458,0.0263,0.0,0.7222,0.7222,0.6154,0,0,5,8,1.0833,British Columbia,Female,College,74123.0,Divorced,Aurora,6355.68,Standard,2017,4,,0,0,2017-04-01,20,2,1,1,0.0002,High,0.8719005795542809,2,Dormant High-Value
687962,50,81257,81257.0,1152,208,19,24,0.0,0.7917,0.0142,2.6667,1.8889,-0.7778,0.28,10,13,14,13,2.6667,Newfoundland,Male,Bachelor,90175.0,Single,Nova,3867.97,Standard,2013,9,,0,0,2013-09-01,63,1,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
687984,0,0,0.0,0,0,0,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Ontario,Male,Bachelor,95936.0,Married,Nova,20461.15,Standard,2012,11,,0,0,2012-11-01,73,1,0,1,0.0002,High,0.8719005795542809,3,At-Risk Inactives
688058,30,45164,45164.0,373,67,13,24,0.0,0.5417,0.0083,0.3333,1.5556,1.2223,0.4333,6,5,6,13,2.1667,British Columbia,Male,Doctor,99747.0,Married,Aurora,5598.27,Standard,2016,9,,0,0,2016-09-01,27,2,0,1,0.0,Low,0.2349286013025034,1,New Engagers II
688132,0,0,0.0,0,0,0,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,British Columbia,Female,Bachelor,56193.0,Divorced,Aurora,33473.35,Standard,2012,9,,0,0,2012-09-01,75,2,1,1,0.0002,High,0.8719005795542809,3,At-Risk Inactives
688139,22,26022,39033.0,0,0,4,11,2.0,0.3636,0.0,0.0,1.2222,1.2222,0.7273,0,4,16,2,3.0,British Columbia,Female,College,73135.0,Single,Star,2242.23,2018 Promotion,2018,4,,0,0,2018-04-01,8,0,1,0,0.0002,High,0.8719005795542809,1,New Engagers II
688168,33,44238,44238.0,2019,363,13,24,1.0,0.5417,0.0456,0.5,1.6667,1.1667,0.4242,10,7,2,14,1.3333,Ontario,Female,Bachelor,49477.0,Married,Aurora,8754.16,Standard,2013,6,,0,0,2013-06-01,66,2,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
688178,38,60099,60099.0,1503,270,13,24,0.0,0.5417,0.025,1.5,1.6111,0.1111,0.3947,4,8,11,15,2.8333,Ontario,Female,Bachelor,77608.0,Married,Nova,6104.85,Standard,2016,5,,0,0,2016-05-01,31,1,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
688319,24,43621,43621.0,1339,241,10,24,1.0,0.4167,0.0307,0.5,1.1667,0.6667,0.4583,7,4,2,11,1.0,Quebec,Female,Bachelor,89230.0,Divorced,Nova,21892.35,Standard,2012,5,,0,0,2012-05-01,79,1,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
688410,46,63346,63346.0,923,166,19,24,0.0,0.7917,0.0146,1.6667,2.0,0.3333,0.3478,9,14,16,7,2.3333,British Columbia,Female,Bachelor,63840.0,Married,Star,4921.33,Standard,2014,4,,0,0,2014-04-01,56,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
688524,24,40288,40288.0,3244,584,11,24,0.0,0.4583,0.0805,0.8333,1.0556,0.2223,0.4167,9,4,1,10,0.8333,Manitoba,Female,Bachelor,103862.0,Married,Star,3980.42,Standard,2013,3,,0,0,2013-03-01,69,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
688533,39,56501,56501.0,1289,232,14,24,0.0,0.5833,0.0228,1.0,1.8333,0.8333,0.3846,6,7,11,15,2.1667,Ontario,Male,Doctor,67855.0,Married,Nova,18635.9,Standard,2014,6,,0,0,2014-06-01,54,1,0,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
688557,32,37771,37771.0,837,151,15,24,1.0,0.625,0.0222,1.8333,1.1667,-0.6666,0.3438,2,11,8,11,1.3333,British Columbia,Male,High School or Below,57955.0,Married,Star,2416.54,Standard,2016,1,,0,0,2016-01-01,35,0,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
688615,1,1214,1214.0,0,0,1,24,2.0,0.0417,0.0,0.0,0.0556,0.0556,1.0,0,0,0,1,0.1667,British Columbia,Female,College,73135.0,Married,Star,3301.52,Standard,2018,6,,0,0,2018-06-01,6,0,1,1,0.0002,High,0.8719005795542809,2,Dormant High-Value
688627,58,86558,86558.0,879,158,20,24,0.0,0.8333,0.0102,1.6667,2.6667,1.0,0.3621,12,11,21,14,2.5,British Columbia,Female,College,73135.0,Divorced,Star,16468.22,Standard,2013,2,,0,0,2013-02-01,70,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
688691,43,68849,68849.0,1014,183,16,24,1.0,0.6667,0.0147,2.3333,1.6111,-0.7222,0.3023,10,12,13,8,1.0,Ontario,Female,Bachelor,80479.0,Divorced,Nova,2785.42,Standard,2012,8,,0,0,2012-08-01,76,1,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
688731,0,0,0.0,590,106,0,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Ontario,Female,Bachelor,59401.0,Married,Star,2576.51,Standard,2018,11,,0,0,2018-11-01,1,0,1,1,0.0002,High,0.8719005795542809,3,At-Risk Inactives
688748,6,8716,8716.0,399,72,3,24,7.0,0.125,0.0458,0.0,0.3333,0.3333,0.6667,0,2,0,4,0.0,Nova Scotia,Male,Doctor,253369.0,Divorced,Star,5999.38,Standard,2017,9,2018.0,1,0,2017-09-01,15,0,0,1,0.0002,High,0.8719005795542809,2,Dormant High-Value
688820,36,65855,65855.0,1076,194,14,24,0.0,0.5833,0.0163,1.0,1.6667,0.6667,0.3333,3,10,11,12,2.3333,Ontario,Female,Bachelor,84901.0,Married,Star,2592.44,Standard,2014,7,,0,0,2014-07-01,53,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
688891,84,131024,196536.0,1084,195,8,11,0.0,0.7273,0.0055,0.0,4.6667,4.6667,0.4524,0,38,30,16,7.6667,Ontario,Male,Bachelor,61428.0,Single,Nova,8093.9,2018 Promotion,2018,2,,0,0,2018-02-01,10,1,0,0,0.0,Low,0.2349286013025034,0,New Engagers
688902,0,0,0.0,0,0,0,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,British Columbia,Male,Doctor,178806.0,Married,Star,7048.54,Standard,2015,4,2015.0,1,0,2015-04-01,44,0,0,1,0.0002,High,0.8719005795542809,3,At-Risk Inactives
689000,57,101329,101329.0,2074,374,18,24,0.0,0.75,0.0205,2.5,2.3333,-0.1667,0.3158,14,13,18,12,3.1667,British Columbia,Female,Doctor,276623.0,Married,Star,7080.13,Standard,2012,5,,0,0,2012-05-01,79,0,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
689112,37,60831,60831.0,1335,240,16,24,3.0,0.6667,0.0219,1.5,1.5556,0.0556,0.4595,7,7,17,6,1.8333,Ontario,Male,Bachelor,65762.0,Married,Star,2895.52,Standard,2012,5,,0,0,2012-05-01,79,0,0,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
689275,45,71822,71822.0,694,125,17,24,1.0,0.7083,0.0097,2.3333,1.7222,-0.6111,0.2667,11,12,12,10,1.6667,Ontario,Male,Bachelor,73262.0,Married,Nova,31934.62,Standard,2015,5,,0,0,2015-05-01,43,1,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
689353,41,62285,62285.0,1410,254,15,24,0.0,0.625,0.0226,2.0,1.6111,-0.3889,0.4634,9,8,19,5,2.1667,Ontario,Female,Bachelor,84015.0,Married,Star,25807.06,Standard,2012,4,,0,0,2012-04-01,80,0,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
689389,36,54713,54713.0,1307,235,16,24,0.0,0.6667,0.0239,1.8333,1.3889,-0.4444,0.3333,6,10,8,12,2.0,Quebec,Female,Bachelor,51041.0,Married,Star,12655.53,Standard,2016,3,,0,0,2016-03-01,33,0,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
689440,21,23282,23282.0,1022,184,7,24,0.0,0.2917,0.0439,0.0,1.1667,1.1667,0.4762,1,10,5,5,1.6667,Alberta,Female,College,73327.0,Single,Nova,5510.56,Standard,2017,12,,0,0,2017-12-01,12,1,1,1,0.0,Low,0.2349286013025034,1,New Engagers II
689459,29,39803,39803.0,311,56,11,24,0.0,0.4583,0.0078,0.5,1.4444,0.9444,0.3793,5,11,11,2,1.3333,British Columbia,Male,College,73135.0,Single,Star,2596.19,Standard,2015,10,,0,0,2015-10-01,38,0,0,1,0.0,Low,0.2349286013025034,1,New Engagers II
689477,32,41666,41666.0,500,90,11,24,5.0,0.4583,0.012,1.1667,1.3889,0.2222,0.375,6,12,10,4,0.3333,British Columbia,Female,Bachelor,100140.0,Married,Aurora,9445.65,Standard,2013,2,,0,0,2013-02-01,70,2,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
689818,26,37516,37516.0,0,0,10,24,1.0,0.4167,0.0,1.6667,0.8889,-0.7778,0.4615,12,5,1,8,0.3333,British Columbia,Female,Bachelor,64680.0,Married,Star,7285.03,Standard,2015,3,,0,0,2015-03-01,45,0,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
689839,90,178858,268287.0,0,0,8,11,0.0,0.7273,0.0,0.0,5.0,5.0,0.5111,0,28,46,16,10.3333,British Columbia,Male,College,73327.0,Single,Nova,8460.81,2018 Promotion,2018,3,,0,0,2018-03-01,9,1,0,0,0.0001,Medium,0.6197347194837785,0,New Engagers
689909,26,39896,39896.0,567,102,13,24,2.0,0.5417,0.0142,1.6667,0.8889,-0.7778,0.3846,10,9,3,4,0.6667,British Columbia,Male,College,73135.0,Single,Star,2161.69,Standard,2015,10,,0,0,2015-10-01,38,0,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
689912,41,63440,63440.0,1368,246,15,24,0.0,0.625,0.0216,1.0,1.9444,0.9444,0.3659,2,13,15,11,3.1667,Ontario,Female,College,73135.0,Divorced,Star,13309.34,Standard,2014,6,,0,0,2014-06-01,54,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
689981,50,88265,88265.0,936,169,15,24,0.0,0.625,0.0106,2.3333,2.0,-0.3333,0.44,10,10,22,8,1.8333,Ontario,Male,Doctor,227341.0,Married,Star,2403.54,Standard,2013,1,,0,0,2013-01-01,71,0,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
689993,0,0,0.0,0,0,0,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Ontario,Female,College,73135.0,Married,Star,3885.46,Standard,2013,1,2014.0,1,0,2013-01-01,71,0,1,1,0.0002,High,0.8719005795542809,3,At-Risk Inactives
690029,31,39252,39252.0,0,0,11,24,2.0,0.4583,0.0,1.0,1.3889,0.3889,0.5484,3,6,17,5,2.5,Ontario,Male,Doctor,146559.0,Married,Star,2392.11,Standard,2014,5,,0,0,2014-05-01,55,0,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
690191,18,18619,27928.5,1005,181,5,11,1.0,0.4545,0.036,0.0,1.0,1.0,0.4444,4,8,4,2,1.0,British Columbia,Male,Bachelor,47322.0,Married,Nova,10594.13,2018 Promotion,2018,4,,0,0,2018-04-01,8,1,0,0,0.0,Low,0.2349286013025034,1,New Engagers II
690199,33,43075,43075.0,0,0,14,24,1.0,0.5833,0.0,0.6667,1.6111,0.9444,0.3636,7,6,8,12,2.0,Ontario,Female,Bachelor,78636.0,Married,Star,2472.47,Standard,2012,9,,0,0,2012-09-01,75,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
690494,21,31681,31681.0,0,0,8,24,2.0,0.3333,0.0,0.0,1.1667,1.1667,0.381,4,4,8,5,1.5,Ontario,Male,College,73135.0,Single,Star,4229.92,Standard,2017,10,,0,0,2017-10-01,14,0,0,1,0.0,Low,0.2349286013025034,1,New Engagers II
690510,5,6725,6725.0,0,0,3,24,0.0,0.125,0.0,0.0,0.2778,0.2778,0.6,0,0,3,2,0.8333,Quebec,Female,Bachelor,71972.0,Single,Star,2378.67,Standard,2018,8,,0,0,2018-08-01,4,0,1,1,0.0002,High,0.8719005795542809,2,Dormant High-Value
690554,26,28973,28973.0,1653,298,13,24,0.0,0.5417,0.0571,0.6667,1.2222,0.5555,0.4231,5,1,11,9,1.5,British Columbia,Female,Bachelor,88919.0,Single,Aurora,5623.76,Standard,2012,5,,0,0,2012-05-01,79,2,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
690563,36,47282,47282.0,1307,235,17,24,1.0,0.7083,0.0276,1.8333,1.3889,-0.4444,0.3611,6,11,13,6,2.0,Ontario,Female,College,74123.0,Single,Aurora,6013.04,Standard,2012,10,,0,0,2012-10-01,74,2,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
690637,29,29182,29182.0,1088,196,12,24,0.0,0.5,0.0373,1.0,1.2778,0.2778,0.5172,1,11,15,2,1.8333,Quebec,Male,Bachelor,58589.0,Married,Star,6183.19,Standard,2016,12,,0,0,2016-12-01,24,0,0,1,0.0001,Medium,0.6197347194837785,1,New Engagers II
