Loyalty Number,months_with_flights,total_flights,total_distance,total_pts_acc,total_pts_red
614000,14,38,56094,56094.0,0
614063,16,50,94083,94083.0,1081
614100,14,42,57601,57601.0,532
614106,12,39,61488,61488.0,1067
614122,12,29,40548,40548.0,1046
614164,16,45,53630,53630.0,2859
614219,17,49,85651,85651.0,0
614221,5,17,21708,21708.0,0
614246,15,47,68693,68693.0,955
614307,12,26,47512,47512.0,1562
614350,17,50,63590,63590.0,933
614373,15,35,46961,46961.0,2277
614377,3,10,19404,19404.0,0
614379,12,38,62525,62525.0,1310
614428,0,0,0,0.0,0
614441,14,35,47015,47015.0,1420
614574,8,19,24855,24855.0,0
614634,14,45,77436,77436.0,2687
614720,0,0,0,0.0,0
614721,8,41,66376,99564.0,1704
614782,10,20,23191,23191.0,509
614787,1,3,2448,2448.0,0
614810,12,33,52661,52661.0,575
614830,20,68,118184,118184.0,924
614871,2,5,5893,5893.0,686
615022,10,34,56447,56447.0,383
615054,11,29,31695,31695.0,487
615131,12,26,40923,40923.0,418
615201,17,41,59568,59568.0,1280
615214,14,45,54443,54443.0,0
615244,11,29,34665,34665.0,1501
615251,18,41,73534,73534.0,899
615327,11,29,43372,43372.0,0
615385,6,22,40217,40217.0,0
615394,13,39,52144,52144.0,1201
615411,16,54,81239,81239.0,1966
615439,30,72,113411,113411.0,2852
615459,5,52,82168,123252.0,631
615528,13,24,34658,34658.0,3957
615529,14,37,57226,57226.0,1788
615561,29,80,130152,130152.0,346
615578,16,42,53277,53277.0,1980
615617,11,26,42643,42643.0,680
615662,15,45,67784,67784.0,1753
615673,17,36,50818,50818.0,2252
615678,8,19,26029,26029.0,0
615826,13,34,49647,49647.0,975
615854,16,46,75223,75223.0,530
615945,5,7,11208,11208.0,0
615989,15,42,68474,68474.0,1679
616083,15,45,70281,70281.0,2703
616137,4,8,14167,14167.0,0
616162,19,40,66564,66564.0,789
616183,4,9,12338,12338.0,313
616207,3,6,9337,9337.0,585
616220,13,30,50816,50816.0,0
616226,14,43,64191,64191.0,0
616342,13,31,48572,48572.0,531
616350,11,26,41511,41511.0,0
616374,4,10,7739,7739.0,474
616416,13,34,40543,40543.0,919
616447,3,8,7462,7462.0,632
616500,13,36,58057,58057.0,861
616522,0,0,0,0.0,0
616611,0,0,0,0.0,0
616641,2,6,10095,10095.0,0
616650,15,36,58319,58319.0,543
616667,13,32,56724,56724.0,1637
616722,13,20,33317,33317.0,1065
616739,11,19,24237,24237.0,747
616746,8,20,27332,27332.0,549
616835,8,62,126853,190279.5,459
616857,12,28,47384,47384.0,1389
616875,11,28,48045,48045.0,0
616920,14,42,45981,45981.0,1607
616956,2,4,6939,6939.0,562
617008,11,31,48116,48116.0,386
617079,14,34,41565,41565.0,914
617099,16,39,54339,54339.0,760
617108,3,12,16880,16880.0,0
617171,14,43,65296,65296.0,853
617263,14,41,72450,72450.0,340
617296,12,26,39235,39235.0,834
617326,16,37,54704,54704.0,1560
617348,15,46,77396,77396.0,1562
617447,16,42,74850,74850.0,1911
617471,14,33,62705,62705.0,1103
617484,10,38,49535,49535.0,663
617489,30,74,113292,113292.0,3128
617516,10,28,29319,29319.0,1446
617670,17,45,61273,61273.0,804
617916,14,37,57228,57228.0,311
617960,14,37,57201,57201.0,628
618022,14,33,45310,45310.0,583
618089,7,12,13979,13979.0,506
618100,10,16,22953,22953.0,0
618112,11,29,47342,47342.0,0
618124,14,31,39034,39034.0,667
618226,4,13,22590,22590.0,0
618300,13,31,40818,40818.0,1010
618302,14,35,41917,41917.0,999
618309,13,32,41300,41300.0,0
618329,14,35,59735,59735.0,416
618379,15,50,71314,71314.0,584
618390,16,38,47945,47945.0,958
618409,13,41,56151,56151.0,517
618461,13,39,54603,54603.0,836
618494,9,25,31547,31547.0,0
618523,12,36,54986,54986.0,506
618524,13,28,45457,45457.0,345
618601,14,28,48978,48978.0,1796
618656,9,27,40948,40948.0,0
618719,17,48,82668,82668.0,1652
618731,13,37,48387,48387.0,717
618817,15,38,53786,53786.0,0
618823,13,30,39519,39519.0,383
618824,15,34,54228,54228.0,0
618830,19,61,77881,77881.0,644
618871,6,15,18778,18778.0,1358
618877,3,6,5301,5301.0,572
618886,12,38,50240,50240.0,857
619141,6,20,37655,37655.0,665
619268,18,42,59763,59763.0,335
619337,4,12,14490,14490.0,0
619404,13,32,38174,38174.0,651
619483,14,39,50602,50602.0,445
619537,13,36,48496,48496.0,1728
619548,12,39,58043,58043.0,1196
619596,5,10,15769,15769.0,353
619693,15,37,52933,52933.0,1784
619826,13,36,49315,49315.0,420
619840,17,39,57092,57092.0,0
619916,13,27,39348,39348.0,513
619920,19,58,90160,90160.0,1588
620078,5,64,71468,107202.0,813
620084,9,20,35911,35911.0,0
620094,16,48,52778,52778.0,1022
620122,16,41,68523,68523.0,1489
620406,14,31,48489,48489.0,1867
620446,12,37,62703,62703.0,485
620465,15,45,76983,76983.0,427
620480,14,35,52745,52745.0,985
620563,13,38,48908,48908.0,2512
620584,12,28,46056,46056.0,1631
620587,0,0,0,0.0,0
620674,1,2,4472,4472.0,0
620741,10,25,42022,42022.0,432
620792,4,11,20218,20218.0,0
620858,17,43,68675,68675.0,1174
620969,5,12,17455,17455.0,502
620990,6,22,34743,34743.0,610
621006,18,47,80732,80732.0,378
621072,6,57,107920,161880.0,0
621093,16,49,75428,75428.0,1065
621180,12,28,44559,44559.0,1703
621190,17,42,60448,60448.0,457
621218,18,49,66433,66433.0,517
621279,11,23,31939,31939.0,351
621583,18,43,66184,66184.0,0
621695,17,46,69201,69201.0,0
621731,9,28,46315,46315.0,501
621750,14,36,58321,58321.0,803
621814,13,41,67475,67475.0,366
621823,6,19,16724,16724.0,532
621832,15,36,45610,45610.0,513
621876,14,42,61586,61586.0,859
621940,6,14,18708,18708.0,1888
621951,16,39,67445,67445.0,1616
622006,16,43,59999,59999.0,916
622019,15,39,53922,53922.0,1497
622036,3,8,17017,17017.0,0
622171,1,5,6295,6295.0,0
622269,0,0,0,0.0,0
622302,3,9,12854,12854.0,0
622324,13,31,38618,38618.0,0
622334,13,33,33846,33846.0,0
622527,15,47,71170,71170.0,0
622610,10,25,33841,33841.0,453
622632,0,0,0,0.0,0
622697,12,26,43599,43599.0,0
622776,8,22,36944,36944.0,1170
622794,1,1,2245,2245.0,0
622801,0,0,0,0.0,0
622822,6,11,16979,16979.0,0
622883,16,42,62308,62308.0,925
622906,15,41,66307,66307.0,684
622953,0,0,0,0.0,0
622975,13,41,65788,65788.0,0
622992,0,0,0,0.0,0
623008,4,14,22900,22900.0,0
623071,9,23,45470,45470.0,730
623144,16,44,77053,77053.0,2221
623154,3,11,16302,16302.0,0
623222,11,33,43159,43159.0,769
623327,9,24,40771,40771.0,0
623341,0,0,0,0.0,0
623478,8,19,28612,28612.0,434
623537,14,39,59712,59712.0,1759
623569,13,35,31427,31427.0,879
623654,7,14,23389,23389.0,1518
623688,18,54,86566,86566.0,1839
623861,13,27,45168,45168.0,939
623903,13,38,67150,67150.0,875
623946,1,4,6372,6372.0,505
624065,10,27,37123,37123.0,992
624216,17,45,68719,68719.0,1626
624407,15,44,64032,64032.0,697
624463,14,37,61237,61237.0,1085
624485,0,0,0,0.0,0
624487,18,37,52941,52941.0,390
624528,0,0,0,0.0,0
624569,6,49,84645,126967.5,0
624621,6,13,23099,23099.0,1389
624704,5,16,30611,30611.0,0
624881,11,31,36510,36510.0,338
624929,17,50,75789,75789.0,2019
624935,16,41,64239,64239.0,706
624980,13,41,69088,69088.0,914
625033,15,40,57981,57981.0,1420
625123,18,35,53408,53408.0,0
625183,13,36,50033,50033.0,1181
625318,3,9,14680,14680.0,1210
625320,8,96,111648,167472.0,0
625434,21,46,66341,66341.0,1556
625451,15,32,41134,41134.0,2314
625458,13,32,47562,47562.0,504
625497,17,43,72001,72001.0,1768
625524,13,26,45954,45954.0,507
625557,16,40,64281,64281.0,889
625599,13,40,71066,71066.0,972
625621,15,37,50989,50989.0,0
625784,12,32,55197,55197.0,1137
625859,12,35,61746,61746.0,364
625870,17,45,63589,63589.0,546
625945,12,37,56421,56421.0,383
626030,12,35,59287,59287.0,439
626046,2,7,13343,13343.0,0
626068,2,4,8216,8216.0,0
626070,0,0,0,0.0,0
626149,17,54,81105,81105.0,1525
626211,12,31,40572,40572.0,746
626217,0,0,0,0.0,0
626312,0,0,0,0.0,0
626326,0,0,0,0.0,0
626474,19,46,69108,69108.0,1691
626510,0,0,0,0.0,0
626542,15,35,49252,49252.0,2583
626560,5,33,45601,68401.5,643
626664,16,42,70094,70094.0,1360
626746,11,28,38452,38452.0,1035
626762,11,29,44902,44902.0,0
626767,7,19,26373,26373.0,441
626973,14,37,53853,53853.0,430
627107,1,3,6057,6057.0,0
627191,5,14,16462,16462.0,532
627244,0,0,0,0.0,0
627354,16,48,67598,67598.0,1236
627373,3,3,4417,4417.0,0
627428,15,48,64653,64653.0,434
627485,19,53,78965,78965.0,341
627489,17,42,63928,63928.0,3185
627502,3,8,16443,16443.0,0
627568,3,7,10174,10174.0,0
627670,14,43,60744,60744.0,1031
627778,10,20,35881,35881.0,2142
627791,12,31,54377,54377.0,0
627826,13,28,44495,44495.0,1612
627869,0,0,0,0.0,0
627893,13,36,58573,58573.0,485
627913,0,0,0,0.0,0
627915,15,38,58588,58588.0,1626
627970,14,32,50463,50463.0,0
628017,15,36,60691,60691.0,1168
628081,13,31,52869,52869.0,0
628096,15,49,74463,74463.0,0
628130,15,39,54314,54314.0,0
628169,18,54,92055,92055.0,2327
628180,13,35,56146,56146.0,1108
628211,16,57,82775,82775.0,885
628258,17,53,87422,87422.0,1341
628320,13,37,58786,58786.0,569
628409,14,39,69625,69625.0,975
628431,13,35,59185,59185.0,2584
628452,0,0,0,0.0,0
628475,17,49,68036,68036.0,1609
628533,15,36,53255,53255.0,1572
628578,14,47,71265,71265.0,449
628596,15,39,55538,55538.0,439
628618,16,50,80357,80357.0,1360
628669,14,32,49066,49066.0,1546
628837,1,1,870,870.0,0
628840,4,12,17552,17552.0,0
628844,10,28,43966,43966.0,491
628860,16,45,70276,70276.0,1502
628917,11,25,36015,36015.0,1829
628924,16,45,57941,57941.0,3550
628952,13,31,48306,48306.0,507
629177,13,32,37656,37656.0,569
629267,0,0,0,0.0,0
629299,10,23,40634,40634.0,0
629341,0,0,0,0.0,0
629394,10,30,52695,52695.0,1101
629410,18,35,50430,50430.0,1158
629642,16,38,53540,53540.0,1701
629706,14,38,68858,68858.0,1533
629753,14,43,78369,78369.0,0
629966,2,7,6497,6497.0,501
629995,3,5,8242,8242.0,0
630034,10,29,51102,51102.0,338
630071,15,38,64704,64704.0,1385
630209,7,19,30341,30341.0,1038
630265,17,42,58175,58175.0,1094
630290,6,13,18178,18178.0,0
630320,15,50,87384,87384.0,0
630338,13,40,50698,50698.0,594
630396,17,49,69066,69066.0,363
630588,17,51,90358,90358.0,0
630694,2,5,6546,6546.0,561
630711,12,30,55539,55539.0,356
630869,12,40,55580,55580.0,1248
630880,12,20,29466,29466.0,315
630920,5,47,57319,85978.5,0
631051,13,34,40366,40366.0,1013
631070,5,30,50200,75300.0,650
631100,1,4,4432,4432.0,454
631200,10,22,35957,35957.0,1170
631232,0,0,0,0.0,0
631369,0,0,0,0.0,0
631379,20,50,67855,67855.0,0
631406,10,31,39892,39892.0,1731
631442,0,0,0,0.0,0
631543,17,54,76085,76085.0,1692
631557,13,32,49329,49329.0,1624
631583,14,33,56277,56277.0,496
631661,13,33,43871,43871.0,866
631683,13,38,50358,50358.0,2108
631704,18,62,97446,97446.0,905
631714,0,0,0,0.0,0
631801,7,49,79453,119179.5,0
631821,11,29,54832,54832.0,1210
631839,14,39,46849,46849.0,302
631853,19,64,96730,96730.0,1858
631854,18,38,63187,63187.0,1210
631869,16,37,65281,65281.0,506
632097,19,39,58889,58889.0,0
632103,13,30,45670,45670.0,2168
632130,17,49,77331,77331.0,0
632199,21,56,80884,80884.0,2645
632352,14,40,64459,64459.0,429
632398,17,43,55982,55982.0,1483
632399,15,35,58093,58093.0,870
632435,10,30,42755,42755.0,1235
632515,6,75,100562,150843.0,672
632556,13,41,71361,71361.0,1021
632638,17,52,86111,86111.0,407
632720,18,53,80636,80636.0,551
632793,15,33,39155,39155.0,506
632816,0,0,0,0.0,0
632826,17,42,62966,62966.0,925
632951,3,9,12355,12355.0,507
632974,3,12,22866,22866.0,508
632981,14,30,42149,42149.0,0
633067,0,0,0,0.0,0
633135,13,32,55154,55154.0,546
633140,18,52,87285,87285.0,1221
633162,0,0,0,0.0,511
633202,19,44,77583,77583.0,2075
633299,12,32,54049,54049.0,484
633330,13,29,38331,38331.0,0
633332,2,5,8909,8909.0,0
633339,0,0,0,0.0,0
633458,13,32,47369,47369.0,948
633490,0,0,0,0.0,0
633627,10,24,23579,23579.0,2162
633631,10,31,46669,46669.0,0
633640,20,61,91425,91425.0,1829
633734,5,17,27282,27282.0,0
633749,15,31,45607,45607.0,658
633787,13,36,52629,52629.0,1802
633861,16,37,54506,54506.0,619
633910,3,13,14911,14911.0,1940
633938,16,41,55922,55922.0,0
633992,13,23,34818,34818.0,805
633999,9,22,25670,25670.0,462
634181,14,40,46607,46607.0,443
634185,12,31,43837,43837.0,442
634269,7,16,22644,22644.0,0
634328,0,0,0,0.0,0
634386,15,44,68652,68652.0,2060
634392,10,20,22466,22466.0,0
634418,16,53,75108,75108.0,0
634423,15,42,63952,63952.0,1228
634503,16,47,66981,66981.0,0
634615,9,69,96206,144309.0,432
634727,9,34,46495,46495.0,0
634807,16,40,61046,61046.0,1454
634850,16,46,76911,76911.0,1649
634900,15,50,81374,81374.0,943
634916,10,27,41167,41167.0,0
635026,0,0,0,0.0,0
635084,14,40,57851,57851.0,0
635162,10,21,35662,35662.0,0
635225,15,41,58466,58466.0,1191
635249,14,33,47318,47318.0,543
635302,7,37,61176,91764.0,657
635334,11,27,40616,40616.0,0
635398,0,0,0,0.0,0
635509,7,21,30303,30303.0,0
635517,4,11,14916,14916.0,0
635531,15,38,68918,68918.0,1494
635616,16,50,88530,88530.0,980
635715,15,35,51330,51330.0,0
635719,14,43,72944,72944.0,1017
635805,8,23,36536,36536.0,634
635907,5,15,19077,19077.0,0
636000,13,32,48829,48829.0,532
636012,13,32,49937,49937.0,1001
636017,7,20,22789,22789.0,0
636045,11,33,51148,51148.0,388
636177,14,29,41186,41186.0,405
636206,0,0,0,0.0,0
636213,14,29,35994,35994.0,1054
636293,15,40,61317,61317.0,0
636413,16,47,68571,68571.0,1111
636505,13,28,45297,45297.0,2101
636533,3,3,4585,4585.0,0
636673,13,27,47536,47536.0,0
636745,0,0,0,0.0,0
636749,14,41,72582,72582.0,0
636753,15,35,55124,55124.0,970
636813,11,26,40718,40718.0,482
636965,13,40,68080,68080.0,518
637100,0,0,0,0.0,0
637151,8,22,36268,36268.0,1594
637235,0,0,0,0.0,0
637249,15,35,55356,55356.0,1371
637396,14,36,67233,67233.0,793
637453,0,0,0,0.0,0
637532,14,47,67402,67402.0,1111
637580,14,42,63829,63829.0,1905
637641,16,61,85801,85801.0,476
637655,14,36,47385,47385.0,1531
637687,13,33,54992,54992.0,1779
637721,14,42,71216,71216.0,0
637760,14,40,54798,54798.0,2037
637765,13,27,45348,45348.0,872
637927,2,7,11102,11102.0,582
637986,16,43,63417,63417.0,1894
638004,8,21,35943,35943.0,816
638085,0,0,0,0.0,0
638152,15,34,53713,53713.0,1052
638162,14,38,60475,60475.0,1162
638207,11,30,56322,56322.0,0
638237,9,22,28183,28183.0,377
638253,18,49,76605,76605.0,1480
638264,4,10,16607,16607.0,440
638368,14,37,60912,60912.0,0
638389,13,33,46229,46229.0,1239
638466,1,4,9472,9472.0,0
638469,7,77,116940,175410.0,798
638495,13,32,48883,48883.0,846
638506,18,48,79395,79395.0,3176
638528,0,0,0,0.0,0
638602,14,39,57935,57935.0,1342
638618,14,35,51470,51470.0,0
638685,13,39,59144,59144.0,689
638732,17,44,52279,52279.0,1018
638733,15,40,72884,72884.0,3391
638740,0,0,0,0.0,0
638754,1,1,2262,2262.0,0
638804,12,29,36326,36326.0,1381
639116,3,8,14574,14574.0,0
639117,12,35,46792,46792.0,1667
639145,12,35,54516,54516.0,1336
639258,5,14,14348,14348.0,0
639346,0,0,0,0.0,0
639383,2,5,9464,9464.0,0
639419,13,27,43541,43541.0,2835
639466,4,13,16355,16355.0,0
639510,15,48,57417,57417.0,985
639584,0,0,0,0.0,0
639613,17,48,72831,72831.0,721
639626,3,12,18213,18213.0,348
639701,16,45,66420,66420.0,1537
639705,17,44,60783,60783.0,1599
639807,16,42,59387,59387.0,385
640009,7,14,19173,19173.0,450
640082,13,33,50817,50817.0,552
640110,13,39,64875,64875.0,0
640116,10,24,37216,37216.0,1688
640163,3,3,3947,3947.0,0
640238,11,29,43095,43095.0,2402
640244,12,34,57899,57899.0,1552
640285,13,30,48587,48587.0,510
640418,14,39,50964,50964.0,1196
640555,11,33,61686,61686.0,385
640588,11,25,36215,36215.0,431
640614,17,48,53498,53498.0,1697
640831,16,40,63281,63281.0,1570
640833,17,43,67187,67187.0,347
640920,1,2,2010,2010.0,0
641039,7,19,29348,29348.0,1530
641050,15,44,72751,72751.0,900
641103,12,41,59517,59517.0,0
641121,0,0,0,0.0,0
641123,19,53,89354,89354.0,1611
641159,12,34,38716,38716.0,2516
641160,13,34,60809,60809.0,1569
641162,3,9,12820,12820.0,0
641164,12,38,53604,53604.0,985
641189,12,31,48407,48407.0,812
641327,16,41,59448,59448.0,315
641384,8,20,35295,35295.0,344
641448,13,39,49132,49132.0,2261
641586,16,39,58412,58412.0,593
641612,8,68,112012,168018.0,722
641642,8,19,19515,19515.0,1346
641704,16,28,39056,39056.0,1125
641734,17,53,78085,78085.0,620
641827,0,0,0,0.0,0
641869,16,43,54519,54519.0,1035
641879,9,31,43127,43127.0,523
641884,16,42,58559,58559.0,1400
641903,0,0,0,0.0,0
641970,16,42,67076,67076.0,916
641997,18,44,77286,77286.0,604
642000,17,48,73122,73122.0,399
642002,12,38,58287,58287.0,516
642020,29,71,105069,105069.0,964
642031,1,4,8760,8760.0,0
642043,14,33,40615,40615.0,1052
642099,14,39,59265,59265.0,1571
642102,15,52,73875,73875.0,1168
642109,17,46,60699,60699.0,816
642247,0,0,0,0.0,0
642313,13,33,47139,47139.0,1506
642323,7,14,25959,25959.0,520
642401,7,17,22486,22486.0,1173
642409,1,3,1752,1752.0,0
642449,9,24,37067,37067.0,494
642485,8,19,31920,31920.0,457
642738,5,12,23457,23457.0,0
642784,0,0,0,0.0,0
642808,14,28,48420,48420.0,1947
642901,14,39,52008,52008.0,547
642976,6,52,62374,93561.0,1194
643026,13,31,52362,52362.0,944
643059,15,54,91330,91330.0,1603
643099,1,4,3212,3212.0,0
643117,11,28,45342,45342.0,1421
643225,16,38,54450,54450.0,408
643300,15,38,58482,58482.0,0
643362,7,18,24423,24423.0,0
643364,9,26,35562,35562.0,1566
643476,7,59,86783,130174.5,812
643480,10,27,34892,34892.0,758
643507,10,28,37022,37022.0,0
643605,17,41,42707,42707.0,3306
643643,1,4,8432,8432.0,0
643669,16,36,58600,58600.0,1836
643705,12,28,41708,41708.0,1189
643854,15,36,58225,58225.0,514
643912,18,43,57119,57119.0,1621
644014,13,32,42404,42404.0,453
644017,14,33,46892,46892.0,505
644163,13,35,56244,56244.0,497
644251,19,45,59778,59778.0,1110
644265,16,42,48414,48414.0,1779
644374,12,32,35592,35592.0,1682
644390,17,46,74667,74667.0,534
644417,6,22,35107,35107.0,1070
644434,18,41,55128,55128.0,1131
644551,17,51,78258,78258.0,1034
644630,15,34,51994,51994.0,800
644652,17,58,74408,74408.0,491
644769,16,48,78156,78156.0,907
644786,13,34,56394,56394.0,363
644865,15,32,55705,55705.0,353
644893,6,22,34913,34913.0,0
644938,16,39,59885,59885.0,877
644945,19,41,72497,72497.0,3039
645057,14,34,57520,57520.0,1228
645072,15,34,52872,52872.0,2908
645078,1,3,4350,4350.0,548
645081,9,32,46192,46192.0,0
645114,7,13,23001,23001.0,858
645145,13,30,46739,46739.0,516
645147,18,39,53822,53822.0,1003
645244,14,36,43065,43065.0,978
645265,16,32,45483,45483.0,381
645280,15,43,62923,62923.0,813
645333,0,0,0,0.0,0
645450,12,25,42476,42476.0,0
645508,13,43,72890,72890.0,1484
645566,13,29,39708,39708.0,321
645600,14,35,51718,51718.0,1045
645635,0,0,0,0.0,0
645653,19,60,92295,92295.0,396
645688,12,21,29712,29712.0,0
645712,14,45,71147,71147.0,409
645742,0,0,0,0.0,0
645895,17,44,60699,60699.0,2926
645919,7,42,57252,85878.0,0
645927,8,21,36492,36492.0,731
645986,14,38,62899,62899.0,997
646022,16,43,66069,66069.0,421
646023,2,4,8388,8388.0,513
646038,13,36,60237,60237.0,362
646137,13,27,42035,42035.0,1120
646168,13,35,50221,50221.0,615
646178,13,41,59488,59488.0,538
646187,7,21,31062,31062.0,0
646189,12,32,55217,55217.0,396
646198,5,12,19381,19381.0,1106
646225,15,33,35308,35308.0,0
646262,0,0,0,0.0,0
646277,14,37,57587,57587.0,1562
646289,0,0,0,0.0,0
646359,15,42,61474,61474.0,0
646399,11,29,41841,41841.0,0
646502,11,23,32661,32661.0,2145
646519,13,34,44979,44979.0,955
646756,0,0,0,0.0,0
646935,12,29,46559,46559.0,964
647005,3,6,8468,8468.0,0
647041,15,45,68647,68647.0,396
647133,11,26,41805,41805.0,1580
647214,15,44,61106,61106.0,462
647393,0,0,0,0.0,0
647491,17,46,70130,70130.0,2119
647658,3,40,35064,52596.0,424
647672,12,31,43946,43946.0,435
647684,14,36,56108,56108.0,493
647726,14,49,81994,81994.0,399
647791,8,22,24447,24447.0,0
647894,13,27,46374,46374.0,401
647933,1,1,1789,1789.0,0
647956,7,15,17156,17156.0,852
648043,12,41,64617,64617.0,964
648077,16,39,65414,65414.0,1000
648231,3,7,15811,15811.0,623
648286,0,0,0,0.0,0
648365,17,44,57653,57653.0,0
648380,15,32,44040,44040.0,2105
648432,12,28,35064,35064.0,1353
648455,19,46,72849,72849.0,345
648533,12,31,52538,52538.0,3096
648575,16,50,77589,77589.0,342
648586,14,40,53117,53117.0,482
648596,10,26,39659,39659.0,0
648648,13,26,35022,35022.0,399
648653,11,30,46064,46064.0,0
648924,9,23,31490,31490.0,786
649052,9,29,42436,42436.0,0
649054,14,37,67885,67885.0,0
649089,6,68,68892,103338.0,0
649104,14,44,64481,64481.0,556
649194,17,36,54919,54919.0,875
649321,13,40,53245,53245.0,967
649404,0,0,0,0.0,0
649422,14,34,53755,53755.0,1027
649442,12,29,35142,35142.0,422
649487,6,16,22561,22561.0,0
649656,13,39,53914,53914.0,1291
649680,7,22,40988,40988.0,419
649770,9,19,31232,31232.0,457
649802,13,26,36858,36858.0,537
649855,16,35,60371,60371.0,0
649918,3,5,10133,10133.0,1137
649961,15,41,55964,55964.0,1430
649972,8,15,25493,25493.0,1262
649994,19,54,80895,80895.0,989
650290,7,16,25524,25524.0,463
650358,14,33,47129,47129.0,769
650366,0,0,0,0.0,0
650377,12,33,52949,52949.0,778
650420,14,41,61735,61735.0,1083
650445,21,69,82188,82188.0,853
650466,31,78,133864,133864.0,562
650486,14,36,54560,54560.0,1095
650529,13,38,69087,69087.0,2165
650553,14,42,75153,75153.0,472
650621,12,31,39460,39460.0,1736
650657,17,41,64797,64797.0,1265
650704,14,35,46027,46027.0,1215
650721,8,20,27947,27947.0,1593
650801,0,0,0,0.0,0
650870,18,41,53119,53119.0,3217
650957,0,0,0,0.0,0
651006,11,28,44845,44845.0,890
651020,12,38,62813,62813.0,415
651054,3,7,11831,11831.0,672
651097,15,43,59052,59052.0,990
651210,0,0,0,0.0,0
651250,11,27,42296,42296.0,1055
651277,0,0,0,0.0,0
651281,16,37,54031,54031.0,1122
651377,18,54,74120,74120.0,886
651469,0,0,0,0.0,0
651605,19,55,95718,95718.0,2177
651622,16,38,46625,46625.0,1344
651631,16,37,52769,52769.0,0
651645,5,30,39134,58701.0,0
651694,18,54,82200,82200.0,2528
651740,15,45,64240,64240.0,0
651835,12,32,46542,46542.0,1337
651959,14,33,43228,43228.0,0
652034,13,38,50643,50643.0,1017
652047,15,40,46814,46814.0,767
652194,15,42,66520,66520.0,815
652212,14,35,53797,53797.0,324
652291,15,38,54402,54402.0,1431
652300,0,0,0,0.0,0
652357,0,0,0,0.0,0
652370,15,36,50958,50958.0,526
652374,7,29,49767,49767.0,0
652394,14,41,61824,61824.0,1024
